timestamp: CODE VALUEBYTE(S)
1764234064.953: 80 00 56 
1764234064.953: 80 00 E3 
1764234064.953: 80 00 F8 
1764234064.953: 80 00 66 
1764234064.953: 80 FF D4 
1764234064.953: 80 FF DD 
1764234064.953: 80 00 4A 
1764234064.953: 80 00 62 
1764234064.953: 80 FF EB 
1764234064.953: 80 FF 73 
1764234064.953: 80 FF 89 
1764234064.953: 80 FF FA 
1764234064.953: 80 00 13 
1764234064.953: 80 FF 9B 
1764234064.953: 80 FF 22 
1764234064.953: 80 FF 4A 
1764234064.953: 80 FF FC 
1764234064.953: 80 00 90 
1764234064.953: 80 00 BE 
1764234064.953: 80 01 0B 
1764234064.953: 80 02 1D 
1764234064.953: 80 03 DC 
1764234064.953: 80 05 85 
1764234065.046: 80 06 95 
1764234065.046: 80 07 72 
1764234065.046: 80 08 DE 
1764234065.046: 80 0B 05 
1764234065.046: 80 0D 3E 
1764234065.046: 80 0E D5 
1764234065.046: 86 02 E2 
1764234065.046: 03 51 
1764234065.046: 80 0F C4 
1764234065.046: 80 10 78 
1764234065.046: 80 11 09 
1764234065.046: 80 10 FE 
1764234065.046: 80 0F F0 
1764234065.046: 80 0E 1D 
1764234065.046: 80 0C 25 
1764234065.046: 80 0A 3E 
1764234065.046: 80 08 0E 
1764234065.046: 80 05 68 
1764234065.046: 80 02 E0 
1764234065.046: 80 01 50 
1764234065.046: 80 00 D9 
1764234065.046: 80 00 B7 
1764234065.046: 80 00 38 
1764234065.046: 80 FF 9D 
1764234065.046: 80 FF B7 
1764234065.046: 80 00 B3 
1764234065.046: 80 01 BE 
1764234065.046: 80 01 F7 
1764234065.046: 80 01 7E 
1764234065.046: 80 01 35 
1764234065.046: 80 01 8B 
1764234065.046: 80 01 F1 
1764234065.046: 80 01 A2 
1764234065.046: 80 00 C7 
1764234065.046: 80 00 49 
1764234065.046: 80 00 A5 
1764234065.046: 80 01 50 
1764234065.046: 80 01 73 
1764234065.046: 80 01 03 
1764234065.046: 80 00 C1 
1764234065.046: 80 01 22 
1764234065.078: 80 01 AA 
1764234065.078: 80 01 95 
1764234065.078: 80 00 E9 
1764234065.078: 02 C8 
1764234065.078: 80 00 78 
1764234065.078: 80 00 CC 
1764234065.078: 80 01 77 
1764234065.078: 80 01 A4 
1764234065.078: 80 01 35 
1764234065.078: 80 00 DD 
1764234065.078: 80 01 28 
1764234065.078: 80 01 B9 
1764234065.078: 80 01 CC 
1764234065.078: 80 01 41 
1764234065.078: 80 00 CE 
1764234065.078: 80 01 0A 
1764234065.078: 80 01 AA 
1764234065.078: 80 01 E7 
1764234065.078: 80 01 8D 
1764234065.078: 80 01 3E 
1764234065.078: 80 01 8E 
1764234065.078: 80 02 30 
1764234065.078: 80 02 5A 
1764234065.078: 80 01 CF 
1764234065.078: 80 01 3F 
1764234065.078: 80 01 62 
1764234065.078: 80 02 08 
1764234065.078: 80 02 61 
1764234065.158: 80 02 10 
1764234065.158: 80 01 AD 
1764234065.158: 80 01 F4 
1764234065.158: 80 02 C4 
1764234065.158: 80 03 46 
1764234065.158: 80 03 05 
1764234065.158: 80 02 86 
1764234065.158: 80 02 94 
1764234065.158: 80 03 35 
1764234065.158: 80 03 A9 
1764234065.158: 80 03 72 
1764234065.158: 80 02 FC 
1764234065.158: 80 03 01 
1764234065.158: 80 03 87 
1764234065.158: 80 03 D7 
1764234065.158: 80 03 71 
1764234065.158: 80 02 C6 
1764234065.158: 80 02 A3 
1764234065.158: 80 03 28 
1764234065.158: 80 03 9F 
1764234065.158: 80 03 70 
1764234065.158: 80 02 EC 
1764234065.158: 80 02 DC 
1764234065.158: 80 03 6B 
1764234065.158: 80 03 ED 
1764234065.158: 80 03 B8 
1764234065.158: 80 03 0B 
1764234065.158: 80 02 B5 
1764234065.158: 80 03 0A 
1764234065.158: 80 03 7A 
1764234065.158: 80 03 5F 
1764234065.158: 80 02 DC 
1764234065.158: 80 02 AC 
1764234065.158: 80 03 1B 
1764234065.158: 80 03 9F 
1764234065.158: 80 03 89 
1764234065.158: 80 02 F6 
1764234065.158: 80 02 AB 
1764234065.158: 80 03 0A 
1764234065.189: 80 03 91 
1764234065.189: 80 03 87 
1764234065.189: 80 02 F8 
1764234065.189: 80 02 A2 
1764234065.189: 80 02 F1 
1764234065.189: 80 03 6C 
1764234065.189: 80 03 50 
1764234065.189: 80 02 9C 
1764234065.268: 80 02 19 
1764234065.268: 80 02 50 
1764234065.268: 80 02 DD 
1764234065.268: 80 02 F8 
1764234065.268: 80 02 7F 
1764234065.268: 80 02 1F 
1764234065.268: 80 02 5E 
1764234065.268: 80 02 DF 
1764234065.268: 80 02 DC 
1764234065.268: 80 02 30 
1764234065.268: 80 01 92 
1764234065.268: 80 01 A4 
1764234065.268: 80 02 20 
1764234065.268: 80 02 3D 
1764234065.268: 80 01 B7 
1764234065.268: 80 01 2E 
1764234065.268: 80 01 43 
1764234065.268: 80 01 C0 
1764234065.268: 80 01 DF 
1764234065.268: 80 01 4F 
1764234065.268: 80 00 A5 
1764234065.268: 80 00 94 
1764234065.268: 80 01 02 
1764234065.268: 80 01 37 
1764234065.268: 80 00 D6 
1764234065.268: 80 00 5C 
1764234065.268: 80 00 6E 
1764234065.268: 80 00 EF 
1764234065.268: 80 01 25 
1764234065.268: 80 00 B0 
1764234065.268: 80 00 10 
1764234065.268: 80 FF FB 
1764234065.268: 80 00 6D 
1764234065.268: 80 00 AF 
1764234065.268: 80 00 4E 
1764234065.268: 80 FF B8 
1764234065.268: 80 FF A0 
1764234065.268: 80 00 0B 
1764234065.268: 80 00 41 
1764234065.346: 80 FF C8 
1764234065.346: 80 FF 0B 
1764234065.346: 80 FE D0 
1764234065.346: 80 FF 32 
1764234065.346: 80 FF 85 
1764234065.346: 80 FF 3B 
1764234065.346: 80 FE AB 
1764234065.346: 80 FE 94 
1764234065.346: 80 FF 15 
1764234065.346: 80 FF 7C 
1764234065.346: 80 FF 2E 
1764234065.346: 80 FE 77 
1764234065.346: 80 FE 2A 
1764234065.346: 80 FE 8E 
1764234065.346: 80 FF 04 
1764234065.346: 80 FE E1 
1764234065.346: 80 FE 4E 
1764234065.346: 80 FE 0C 
1764234065.346: 80 FE 6E 
1764234065.346: 80 FE E7 
1764234065.346: 80 FE CD 
1764234065.346: 80 FE 3D 
1764234065.346: 80 FD F5 
1764234065.346: 80 FE 55 
1764234065.346: 80 FE E4 
1764234065.346: 80 FE F8 
1764234065.346: 80 FE 9A 
1764234065.346: 80 FE 79 
1764234065.346: 80 FE F1 
1764234065.346: 80 FF 8B 
1764234065.346: 80 FF 93 
1764234065.346: 80 FF 0E 
1764234065.346: 80 FE B8 
1764234065.346: 80 FF 0E 
1764234065.346: 80 FF AD 
1764234065.346: 80 FF D8 
1764234065.346: 80 FF 77 
1764234065.346: 80 FF 31 
1764234065.346: 80 FF 83 
1764234065.486: 80 00 12 
1764234065.518: 80 00 20 
1764234065.518: 80 FF 91 
1764234065.518: 80 FF 1C 
1764234065.518: 80 FF 5A 
1764234065.518: 80 00 03 
1764234065.518: 80 00 47 
1764234065.518: 80 FF E5 
1764234065.518: 80 FF 7D 
1764234065.518: 80 FF B4 
1764234065.518: 80 00 52 
1764234065.518: 80 00 89 
1764234065.518: 80 00 0B 
1764234065.518: 80 FF 72 
1764234065.518: 80 FF 76 
1764234065.518: 80 FF FA 
1764234065.518: 80 00 3C 
1764234065.518: 80 FF DD 
1764234065.518: 80 FF 60 
1764234065.518: 80 FF 72 
1764234065.518: 80 FF F8 
1764234065.518: 80 00 2C 
1764234065.518: 80 FF AA 
1764234065.518: 80 FE FC 
1764234065.518: 80 FE E3 
1764234065.518: 80 FF 5C 
1764234065.518: 80 FF A7 
1764234065.518: 80 FF 4E 
1764234065.518: 80 FE C1 
1764234065.518: 80 FE B8 
1764234065.518: 80 FF 34 
1764234065.518: 80 FF 77 
1764234065.518: 80 FF 07 
1764234065.518: 80 FE 57 
1764234065.518: 80 FE 2E 
1764234065.518: 80 FE A0 
1764234065.518: 80 FE F5 
1764234065.518: 80 FE A3 
1764234065.518: 80 FE 07 
1764234065.518: 80 FD E9 
1764234065.518: 80 FE 67 
1764234065.518: 80 FE CA 
1764234065.518: 80 FE 77 
1764234065.518: 80 FD C2 
1764234065.518: 80 FD 84 
1764234065.518: 80 FD FB 
1764234065.518: 80 FE 7F 
1764234065.518: 80 FE 62 
1764234065.518: 80 FD DB 
1764234065.518: 80 FD B8 
1764234065.518: 80 FE 44 
1764234065.518: 80 FE DF 
1764234065.518: 80 FE CD 
1764234065.518: 80 FE 35 
1764234065.518: 80 FD EA 
1764234065.518: 80 FE 55 
1764234065.518: 80 FE ED 
1764234065.518: 80 FE F4 
1764234065.518: 80 FE 78 
1764234065.518: 80 FE 3D 
1764234065.518: 80 FE AE 
1764234065.518: 80 FF 49 
1764234065.518: 80 FF 49 
1764234065.518: 80 FE AF 
1764234065.518: 80 FE 47 
1764234065.549: 80 FE 99 
1764234065.549: 80 FF 3C 
1764234065.549: 80 FF 63 
1764234065.549: 80 FE EF 
1764234065.549: 80 FE 93 
1764234065.549: 80 FE D8 
1764234065.549: 80 FF 6A 
1764234065.549: 80 FF 86 
1764234065.549: 80 FF 04 
1764234065.549: 80 FE 91 
1764234065.549: 80 FE C5 
1764234065.549: 80 FF 5F 
1764234065.549: 80 FF 9B 
1764234065.549: 80 FF 3A 
1764234065.549: 80 FE D5 
1764234065.549: 80 FF 05 
1764234065.549: 80 FF 91 
1764234065.549: 80 FF BB 
1764234065.549: 80 FF 39 
1764234065.549: 80 FE A0 
1764234065.549: 80 FE 9A 
1764234065.549: 80 FF 0C 
1764234065.549: 80 FF 3F 
1764234065.549: 80 FE DB 
1764234065.549: 80 FE 5D 
1764234065.549: 80 FE 6A 
1764234065.549: 80 FE E7 
1764234065.549: 80 FF 1A 
1764234065.549: 80 FE A0 
1764234065.549: 80 FD F8 
1764234065.549: 80 FD DE 
1764234065.549: 80 FE 50 
1764234065.549: 80 FE 98 
1764234065.549: 80 FE 3A 
1764234065.549: 80 FD A1 
1764234065.549: 80 FD 83 
1764234065.549: 80 FD EB 
1764234065.549: 80 FE 24 
1764234065.549: 80 FD AC 
1764234065.549: 80 FC EC 
1764234065.549: 80 FC B2 
1764234065.549: 80 FD 23 
1764234065.549: 80 FD 8F 
1764234065.549: 80 FD 5D 
1764234065.549: 80 FC D3 
1764234065.549: 80 FC B6 
1764234065.549: 80 FD 35 
1764234065.549: 80 FD AB 
1764234065.549: 80 FD 77 
1764234065.549: 80 FC D6 
1764234065.549: 80 FC 91 
1764234065.580: 80 FC F0 
1764234065.580: 80 FD 61 
1764234065.580: 80 FD 40 
1764234065.580: 80 FC BB 
1764234065.580: 80 FC 8D 
1764234065.580: 80 FC FD 
1764234065.580: 80 FD 75 
1764234065.580: 80 FD 4D 
1764234065.580: 80 FC AE 
1764234065.580: 80 FC 62 
1764234065.580: 80 FC CD 
1764234065.580: 80 FD 67 
1764234065.580: 80 FD 7B 
1764234065.580: 80 FD 11 
1764234065.580: 80 FC E1 
1764234065.580: 80 FD 4F 
1764234065.675: 80 FD E1 
1764234065.675: 80 FD DF 
1764234065.675: 80 FD 4E 
1764234065.675: 80 FC EE 
1764234065.675: 80 FD 3E 
1764234065.675: 80 FD D9 
1764234065.675: 80 FE 00 
1764234065.675: 80 FD 9D 
1764234065.675: 80 FD 5C 
1764234065.675: 80 FD C0 
1764234065.675: 80 FE 6C 
1764234065.675: 80 FE A0 
1764234065.675: 80 FE 38 
1764234065.675: 80 FD DF 
1764234065.675: 80 FE 27 
1764234065.675: 80 FE CB 
1764234065.675: 80 FF 0E 
1764234065.675: 80 FE B9 
1764234065.675: 80 FE 64 
1764234065.675: 80 FE A7 
1764234065.675: 80 FF 49 
1764234065.675: 80 FF 8D 
1764234065.675: 80 FF 2D 
1764234065.675: 80 FE B9 
1764234065.675: 80 FE D7 
1764234065.675: 80 FF 74 
1764234065.675: 80 FF E6 
1764234065.675: 80 FF DB 
1764234065.675: 80 FF BB 
1764234065.675: 80 00 10 
1764234065.675: 80 00 BC 
1764234065.675: 80 01 20 
1764234065.675: 80 00 F1 
1764234065.675: 80 00 A8 
1764234065.675: 80 00 E1 
1764234065.675: 80 01 88 
1764234065.675: 80 01 F2 
1764234065.675: 80 01 C0 
1764234065.675: 80 01 5F 
1764234065.675: 80 01 79 
1764234065.675: 80 02 0E 
1764234065.675: 80 02 74 
1764234065.675: 80 02 36 
1764234065.675: 80 01 B5 
1764234065.675: 80 01 A2 
1764234065.675: 80 02 1B 
1764234065.675: 80 02 87 
1764234065.675: 80 02 67 
1764234065.850: 80 02 07 
1764234065.850: 80 02 0D 
1764234065.850: 80 02 94 
1764234065.850: 80 02 FE 
1764234065.850: 80 02 C6 
1764234065.850: 80 02 3A 
1764234065.850: 80 02 18 
1764234065.850: 80 02 96 
1764234065.850: 80 03 1F 
1764234065.850: 80 03 14 
1764234065.850: 80 02 9E 
1764234065.850: 80 02 71 
1764234065.850: 80 02 D2 
1764234065.850: 80 03 43 
1764234065.850: 80 03 29 
1764234065.850: 80 02 A0 
1764234065.850: 80 02 58 
1764234065.850: 80 02 AB 
1764234065.850: 80 03 29 
1764234065.850: 80 03 33 
1764234065.850: 80 02 D2 
1764234065.850: 80 02 A2 
1764234065.850: 80 02 F9 
1764234065.850: 80 03 6C 
1764234065.850: 80 03 5F 
1764234065.850: 80 02 DC 
1764234065.850: 80 02 8D 
1764234065.850: 80 02 DE 
1764234065.850: 80 03 6C 
1764234065.850: 80 03 91 
1764234065.850: 80 03 38 
1764234065.850: 80 02 F9 
1764234065.850: 80 03 41 
1764234065.850: 80 03 BB 
1764234065.850: 80 03 C0 
1764234065.850: 80 03 3A 
1764234065.850: 80 02 C8 
1764234065.850: 80 02 ED 
1764234065.850: 80 03 69 
1764234065.850: 80 03 92 
1764234065.850: 80 03 3A 
1764234065.850: 80 02 EC 
1764234065.850: 80 03 26 
1764234065.850: 80 03 AE 
1764234065.850: 80 03 D8 
1764234065.850: 80 03 71 
1764234065.850: 80 03 04 
1764234065.850: 80 03 20 
1764234065.850: 80 03 9D 
1764234065.850: 80 03 D6 
1764234065.850: 80 03 87 
1764234065.850: 80 03 2A 
1764234065.850: 80 03 4F 
1764234065.850: 80 03 D2 
1764234065.850: 80 04 0C 
1764234065.850: 80 03 B2 
1764234065.850: 80 03 40 
1764234065.850: 80 03 56 
1764234065.850: 80 03 E6 
1764234065.850: 80 04 48 
1764234065.850: 80 04 19 
1764234065.850: 80 03 BF 
1764234065.850: 80 03 D7 
1764234065.850: 80 04 62 
1764234065.881: 80 04 BD 
1764234065.881: 80 04 7D 
1764234065.881: 80 04 05 
1764234065.881: 80 04 02 
1764234065.881: 80 04 8B 
1764234065.881: 80 05 05 
1764234065.881: 80 04 F7 
1764234065.881: 80 04 AB 
1764234065.881: 80 04 C6 
1764234065.881: 80 05 61 
1764234065.881: 80 05 E1 
1764234065.881: 80 05 C0 
1764234065.881: 80 05 40 
1764234065.881: 80 05 1A 
1764234065.881: 80 05 89 
1764234065.881: 80 06 06 
1764234065.881: 80 05 FB 
1764234065.881: 80 05 91 
1764234065.881: 80 05 6D 
1764234065.881: 80 05 D1 
1764234065.881: 80 06 40 
1764234065.881: 80 06 26 
1764234065.881: 80 05 A4 
1764234065.881: 80 05 64 
1764234065.881: 80 05 B8 
1764234065.881: 80 06 2C 
1764234065.881: 80 06 28 
1764234065.881: 80 05 B9 
1764234065.881: 80 05 7F 
1764234065.881: 80 05 CB 
1764234065.881: 80 06 31 
1764234065.881: 80 06 14 
1764234065.881: 80 05 7D 
1764234065.881: 80 05 14 
1764234065.881: 80 05 41 
1764234065.881: 80 05 AA 
1764234065.881: 80 05 AE 
1764234065.912: 80 05 3D 
1764234065.912: 80 04 EE 
1764234065.912: 80 05 29 
1764234065.912: 80 05 97 
1764234065.912: 80 05 95 
1764234065.912: 80 05 0E 
1764234065.912: 80 04 9F 
1764234065.912: 80 04 C6 
1764234065.912: 80 05 3D 
1764234065.912: 80 05 5C 
1764234065.912: 80 04 F6 
1764234065.912: 80 04 93 
1764234065.912: 80 04 AE 
1764234065.912: 80 05 03 
1764234065.912: 80 04 EE 
1764234065.912: 80 04 4A 
1764234066.006: 80 03 B6 
1764234066.006: 80 03 C2 
1764234066.006: 80 04 43 
1764234066.006: 80 04 91 
1764234066.006: 80 04 77 
1764234066.006: 80 04 7D 
1764234066.006: 80 05 35 
1764234066.006: 80 06 7E 
1764234066.006: 80 07 B5 
1764234066.006: 80 08 90 
1764234066.006: 80 09 74 
1764234066.006: 80 0A DD 
1764234066.006: 80 0C B1 
1764234066.006: 80 0E 68 
1764234066.006: 80 0F C0 
1764234066.006: 80 11 01 
1764234066.006: 80 12 66 
1764234066.006: 80 13 94 
1764234066.006: 86 03 D1 
1764234066.006: 03 3D 
1764234066.006: 80 13 E0 
1764234066.006: 80 13 1C 
1764234066.006: 80 11 CF 
1764234066.006: 80 10 8B 
1764234066.006: 80 0F 34 
1764234066.006: 80 0D 38 
1764234066.006: 80 0A 75 
1764234066.006: 80 07 9D 
1764234066.006: 80 05 91 
1764234066.006: 80 04 74 
1764234066.006: 80 03 A9 
1764234066.006: 80 02 B2 
1764234066.006: 80 01 D8 
1764234066.006: 80 01 BD 
1764234066.006: 80 02 6B 
1764234066.006: 80 03 31 
1764234066.006: 80 03 66 
1764234066.006: 80 03 2B 
1764234066.006: 80 03 1D 
1764234066.006: 80 03 6E 
1764234066.006: 80 03 9E 
1764234066.151: 80 03 2B 
1764234066.151: 80 02 53 
1764234066.151: 80 01 D8 
1764234066.151: 80 02 12 
1764234066.151: 80 02 89 
1764234066.151: 80 02 98 
1764234066.151: 80 02 43 
1764234066.151: 80 02 21 
1764234066.151: 80 02 80 
1764234066.151: 80 02 F8 
1764234066.151: 80 02 F4 
1764234066.151: 80 02 7E 
1764234066.151: 80 02 33 
1764234066.151: 80 02 74 
1764234066.151: 80 02 E8 
1764234066.151: 80 02 FE 
1764234066.151: 80 02 AC 
1764234066.151: 80 02 7D 
1764234066.151: 80 02 C8 
1764234066.151: 80 03 33 
1764234066.151: 80 03 27 
1764234066.151: 80 02 9D 
1764234066.151: 80 02 32 
1764234066.151: 80 02 5C 
1764234066.151: 80 02 D7 
1764234066.151: 80 03 01 
1764234066.151: 80 02 B2 
1764234066.151: 02 C8 
1764234066.151: 80 02 6F 
1764234066.151: 80 02 AA 
1764234066.151: 80 03 27 
1764234066.151: 80 03 47 
1764234066.151: 80 02 E0 
1764234066.151: 80 02 7A 
1764234066.151: 80 02 9E 
1764234066.151: 80 03 22 
1764234066.151: 80 03 68 
1764234066.151: 80 03 33 
1764234066.151: 80 02 F8 
1764234066.151: 80 03 3C 
1764234066.151: 80 03 D8 
1764234066.151: 80 04 29 
1764234066.151: 80 03 E8 
1764234066.151: 80 03 8C 
1764234066.151: 80 03 AB 
1764234066.151: 80 04 37 
1764234066.151: 80 04 92 
1764234066.151: 80 04 63 
1764234066.151: 80 04 13 
1764234066.151: 80 04 35 
1764234066.151: 80 04 C2 
1764234066.151: 80 05 1B 
1764234066.151: 80 04 DC 
1764234066.151: 80 04 69 
1764234066.151: 80 04 68 
1764234066.151: 80 04 E8 
1764234066.151: 80 05 52 
1764234066.151: 80 05 2E 
1764234066.151: 80 04 C9 
1764234066.151: 80 04 C4 
1764234066.151: 80 05 38 
1764234066.151: 80 05 95 
1764234066.151: 80 05 5F 
1764234066.181: 80 04 DB 
1764234066.181: 80 04 B2 
1764234066.181: 80 05 12 
1764234066.181: 80 05 74 
1764234066.181: 80 05 56 
1764234066.181: 80 04 E7 
1764234066.181: 80 04 C7 
1764234066.181: 80 05 27 
1764234066.181: 80 05 86 
1764234066.181: 80 05 58 
1764234066.181: 80 04 C8 
1764234066.181: 80 04 82 
1764234066.181: 80 04 CF 
1764234066.213: 80 05 3C 
1764234066.213: 80 05 34 
1764234066.213: 80 04 C8 
1764234066.213: 80 04 97 
1764234066.213: 80 04 F0 
1764234066.213: 80 05 69 
1764234066.213: 80 05 6B 
1764234066.213: 80 04 F9 
1764234066.213: 80 04 B0 
1764234066.213: 80 04 F5 
1764234066.213: 80 05 73 
1764234066.213: 80 05 90 
1764234066.213: 80 05 3E 
1764234066.213: 80 05 0A 
1764234066.213: 80 05 55 
1764234066.213: 80 05 D0 
1764234066.213: 80 05 E0 
1764234066.213: 80 05 73 
1764234066.213: 80 05 1E 
1764234066.213: 80 05 56 
1764234066.213: 80 05 D9 
1764234066.213: 80 06 05 
1764234066.213: 80 05 B5 
1764234066.213: 80 05 69 
1764234066.213: 80 05 9A 
1764234066.213: 80 06 0E 
1764234066.213: 80 06 27 
1764234066.213: 80 05 BC 
1764234066.213: 80 05 53 
1764234066.213: 80 05 70 
1764234066.213: 80 05 E8 
1764234066.213: 80 06 1A 
1764234066.213: 80 05 CB 
1764234066.213: 80 05 78 
1764234066.213: 80 05 A4 
1764234066.213: 80 06 28 
1764234066.213: 80 06 5B 
1764234066.213: 80 05 F9 
1764234066.213: 80 05 7A 
1764234066.213: 80 05 7C 
1764234066.245: 80 05 EE 
1764234066.245: 80 06 32 
1764234066.245: 80 05 ED 
1764234066.245: 80 05 81 
1764234066.245: 80 05 80 
1764234066.245: 80 05 E2 
1764234066.245: 80 06 10 
1764234066.245: 80 05 AD 
1764234066.315: 80 05 1A 
1764234066.342: 80 04 F6 
1764234066.342: 80 05 4D 
1764234066.342: 80 05 8B 
1764234066.342: 80 05 40 
1764234066.342: 80 04 B8 
1764234066.342: 80 04 90 
1764234066.342: 80 04 DD 
1764234066.342: 80 05 12 
1764234066.342: 80 04 B6 
1764234066.342: 80 04 0F 
1764234066.342: 80 03 C1 
1764234066.342: 80 03 FC 
1764234066.342: 80 04 3B 
1764234066.342: 80 03 FD 
1764234066.342: 80 03 70 
1764234066.342: 80 03 33 
1764234066.342: 80 03 79 
1764234066.342: 80 03 C2 
1764234066.342: 80 03 83 
1764234066.342: 80 02 E4 
1764234066.342: 80 02 89 
1764234066.342: 80 02 BB 
1764234066.342: 80 03 0B 
1764234066.342: 80 02 EB 
1764234066.342: 80 02 6E 
1764234066.342: 80 02 2D 
1764234066.342: 80 02 71 
1764234066.342: 80 02 CF 
1764234066.342: 80 02 B4 
1764234066.342: 80 02 2D 
1764234066.342: 80 01 D8 
1764234066.342: 80 02 18 
1764234066.342: 80 02 90 
1764234066.342: 80 02 A4 
1764234066.342: 80 02 47 
1764234066.342: 80 02 06 
1764234066.342: 80 02 44 
1764234066.342: 80 02 B1 
1764234066.342: 80 02 B5 
1764234066.342: 80 02 3B 
1764234066.342: 80 01 D4 
1764234066.342: 80 01 F5 
1764234066.342: 80 02 62 
1764234066.342: 80 02 7F 
1764234066.342: 80 02 25 
1764234066.342: 80 01 D7 
1764234066.374: 80 02 07 
1764234066.374: 80 02 7E 
1764234066.374: 80 02 9C 
1764234066.374: 80 02 30 
1764234066.374: 80 01 BD 
1764234066.374: 80 01 CC 
1764234066.374: 80 02 3B 
1764234066.374: 80 02 6E 
1764234066.374: 80 02 26 
1764234066.374: 80 01 CF 
1764234066.374: 80 01 EE 
1764234066.374: 80 02 64 
1764234066.374: 80 02 97 
1764234066.374: 80 02 43 
1764234066.374: 80 01 D4 
1764234066.374: 80 01 DA 
1764234066.374: 80 02 46 
1764234066.374: 80 02 81 
1764234066.374: 80 02 3A 
1764234066.374: 80 01 D2 
1764234066.374: 80 01 D7 
1764234066.374: 80 02 3A 
1764234066.374: 80 02 61 
1764234066.406: 80 01 F7 
1764234066.406: 80 01 61 
1764234066.406: 80 01 40 
1764234066.406: 80 01 99 
1764234066.406: 80 01 D2 
1764234066.406: 80 01 81 
1764234066.406: 80 00 FA 
1764234066.484: 80 00 DB 
1764234066.484: 80 01 35 
1764234066.484: 80 01 73 
1764234066.484: 80 01 1E 
1764234066.484: 80 00 81 
1764234066.484: 80 00 44 
1764234066.484: 80 00 8E 
1764234066.484: 80 00 D5 
1764234066.484: 80 00 9B 
1764234066.484: 80 00 16 
1764234066.484: 80 FF E6 
1764234066.484: 80 00 33 
1764234066.484: 80 00 78 
1764234066.484: 80 00 32 
1764234066.484: 80 FF 96 
1764234066.484: 80 FF 4C 
1764234066.484: 80 FF 95 
1764234066.484: 80 FF F4 
1764234066.484: 80 FF DC 
1764234066.484: 80 FF 66 
1764234066.484: 80 FF 33 
1764234066.484: 80 FF 85 
1764234066.484: 80 FF E9 
1764234066.484: 80 FF C9 
1764234066.484: 80 FF 37 
1764234066.484: 80 FE DA 
1764234066.484: 80 FF 0F 
1764234066.484: 80 FF 74 
1764234066.484: 80 FF 70 
1764234066.484: 80 FE FF 
1764234066.484: 80 FE BC 
1764234066.484: 80 FF 03 
1764234066.484: 80 FF 78 
1764234066.484: 80 FF 7C 
1764234066.484: 80 FF 05 
1764234066.484: 80 FE AE 
1764234066.484: 80 FE E7 
1764234066.484: 80 FF 62 
1764234066.484: 80 FF 80 
1764234066.563: 80 FF 23 
1764234066.563: 80 FE DF 
1764234066.563: 80 FF 24 
1764234066.563: 80 FF AC 
1764234066.563: 80 FF CD 
1764234066.563: 80 FF 5F 
1764234066.563: 80 FE F6 
1764234066.563: 80 FF 1B 
1764234066.563: 80 FF A0 
1764234066.563: 80 FF DF 
1764234066.563: 80 FF 9B 
1764234066.563: 80 FF 50 
1764234066.563: 80 FF 81 
1764234066.563: 80 00 06 
1764234066.563: 80 00 3D 
1764234066.563: 80 FF E3 
1764234066.563: 80 FF 75 
1764234066.563: 80 FF 87 
1764234066.563: 80 00 03 
1764234066.563: 80 00 47 
1764234066.563: 80 00 00 
1764234066.563: 80 FF 9D 
1764234066.563: 80 FF B3 
1764234066.563: 80 00 35 
1764234066.563: 80 00 7E 
1764234066.563: 80 00 2C 
1764234066.563: 80 FF A9 
1764234066.563: 80 FF 9B 
1764234066.563: 80 00 10 
1764234066.563: 80 00 6E 
1764234066.563: 80 00 45 
1764234066.563: 80 FF E3 
1764234066.563: 80 FF EA 
1764234066.563: 80 00 6D 
1764234066.563: 80 00 D4 
1764234066.563: 80 00 A3 
1764234066.563: 80 00 23 
1764234066.563: 80 00 02 
1764234066.563: 80 00 6C 
1764234066.623: 80 00 D5 
1764234066.658: 80 00 BC 
1764234066.658: 80 00 52 
1764234066.658: 80 00 37 
1764234066.658: 80 00 97 
1764234066.658: 80 00 EC 
1764234066.658: 80 00 B7 
1764234066.658: 80 00 30 
1764234066.658: 80 00 05 
1764234066.658: 80 00 6E 
1764234066.658: 80 00 E4 
1764234066.658: 80 00 D6 
1764234066.658: 80 00 6B 
1764234066.658: 80 00 4C 
1764234066.658: 80 00 BD 
1764234066.658: 80 01 3B 
1764234066.658: 80 01 29 
1764234066.658: 80 00 9E 
1764234066.658: 80 00 4B 
1764234066.658: 80 00 8C 
